C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_3_7.xdf,12.12.24,14:50:02,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,4062.5,-0.0140744,0.0455488,4062.5,0.0275954,-0.0140845,4062.5,0.0010141,-0.0096225,4062.5,-0.0063629,-0.0033498,4062.5,3.3642235,-1.2378775,4062.5,2.7478833,6.8566236
,4068.75,-0.0494996,-0.0118582,4068.75,0.0151695,-0.009845,4068.75,0.0139659,0.00151,4068.75,0.0141382,0.0016216,4068.75,-4.6617551,-0.2772182,4068.75,-12.6489477,-4.1751962
,4075,0.0963382,-0.0036853,4075,0.0006326,0.0541486,4075,-0.0095492,0.0110748,4075,-0.0062188,0.0066998,4075,2.8736615,-1.6382505,4075,7.881125,-0.1020062
,4081.25,-0.1016931,0.0424433,4081.25,-0.0744364,-0.0950962,4081.25,-0.0108985,-0.0151792,4081.25,-0.0110435,-0.0090994,4081.25,-2.3582489,0.0846932,4081.25,1.4384346,-1.4128097
,4087.5,0.0636215,-0.0421478,4087.5,0.0910869,0.1193149,4087.5,0.0236413,0.0221826,4087.5,0.0165264,0.004326,4087.5,7.5614305,1.2240862,4087.5,-0.2583825,3.8574696
,4093.75,0.000389,-0.008536,4093.75,-0.0997371,-0.1013311,4093.75,-0.0310273,-0.0212752,4093.75,-0.0143137,-0.0006824,4093.75,-8.3748379,-3.830231,4093.75,-4.4293628,-1.8935361
,4100,0.0252484,-0.0004574,4100,0.1036957,0.0832592,4100,0.0268702,0.0156994,4100,0.0051752,-0.0002698,4100,5.3157945,4.2111087,4100,2.6669798,-0.1144038
,4106.25,-0.0641488,0.0198558,4106.25,-0.0355506,-0.100449,4106.25,-0.0103621,-0.0260177,4106.25,-0.0103102,-0.0102888,4106.25,2.0485172,-4.5838428,4106.25,2.1134958,0.9645842
,4112.5,0.0149957,0.0420249,4112.5,-0.0204253,0.1026971,4112.5,-0.0023527,0.0315137,4112.5,0.0143345,0.0240025,4112.5,-6.9129858,6.8904305,4112.5,-1.232981,-0.5930402
,4118.75,0.0175629,-0.070097,4118.75,0.0379647,-0.0778692,4118.75,0.0148643,-0.0216882,4118.75,0.0190215,-0.0183964,4118.75,4.1602998,-2.5187411,4118.75,1.5713173,0.5248455
,4125,-0.0108009,0.0407642,4125,-0.0564892,0.029384,4125,-0.0225094,0.0101174,4125,-0.0398265,0.0048167,4125,0.8468503,2.0425458,4125,-3.5513861,-2.3965597
,4131.25,0.0172516,-0.0194947,4131.25,0.0624675,0.0341247,4131.25,0.0241724,0.0077727,4131.25,0.0240053,-0.0026295,4131.25,-1.4398519,-4.5669231,4131.25,-0.0118848,-0.0428955
,4137.5,0.0024859,-0.0353203,4137.5,-0.0476693,-0.0293068,4137.5,-0.0177376,-0.0123787,4137.5,-0.0103261,-0.008139,4137.5,-2.5636373,4.1621218,4137.5,-1.9491746,2.762218
,4143.75,-0.0196269,0.0978947,4143.75,0.0240078,-0.0010623,4143.75,0.0008842,0.0074492,4143.75,0.0152592,0.024764,4143.75,2.3167055,-2.6390543,4143.75,6.2215214,0.1107907
,4150,0.0523655,-0.0826054,4150,-0.0557689,0.025234,4150,-0.0009598,0.0003412,4150,-0.0283361,0.002427,4150,3.2479172,-4.4551425,4150,-2.7503114,-2.1641698
,4156.25,-0.1243464,0.012352,4156.25,0.0932213,-0.1393034,4156.25,0.0071088,-0.0306368,4156.25,0.0151531,-0.0518795,4156.25,-6.0257158,5.5228972,4156.25,1.0908608,-1.1964506
,4162.5,0.1702751,0.0758948,4162.5,-0.0125435,0.1626342,4162.5,0.0112753,0.0420933,4162.5,0.0431848,0.0331906,4162.5,2.2946179,4.3258848,4162.5,-0.8415083,4.2414012
,4168.75,-0.1571623,-0.0693367,4168.75,-0.0900142,-0.0583925,4168.75,-0.0190647,-0.0059652,4168.75,-0.0349794,0.0835976,4168.75,3.2790232,-9.7335873,4168.75,-1.5931686,-1.3902742
,4175,0.0372201,0.0476779,4175,0.1572988,0.0503976,4175,0.0139128,-0.0419336,4175,-0.0736748,-0.1737632,4175,-4.7881694,4.8566089,4175,1.0725179,-0.4782374
,4181.25,0.0708273,-0.1176189,4181.25,-0.1302526,-0.0699281,4181.25,-0.0148838,0.0409007,4181.25,0.0933762,0.1153761,4181.25,2.7176247,-0.406739,4181.25,-0.1883092,-0.6345618
,4187.5,-0.0821919,0.1285781,4187.5,0.0459587,0.0347486,4187.5,0.0114176,-0.0127419,4187.5,-0.0248386,-0.0387218,4187.5,0.4061367,1.4654932,4187.5,3.0883555,1.0054048
,4193.75,0.0883698,-0.073928,4193.75,-0.0367044,0.0158591,4193.75,-0.0023808,0.0133593,4193.75,0.0054503,0.0310213,4193.75,-0.1827048,-1.7665647,4193.75,-3.2031643,-1.2084533
,4200,-0.0790443,-0.0059977,4200,0.0278411,-0.0497267,4200,-0.0111911,-0.0163822,4200,-0.0127849,-0.0146972,4200,-3.8490555,-0.6165339,4200,1.1311513,2.1562309
,4206.25,0.0065278,0.085339,4206.25,-0.0159739,0.042334,4206.25,0.0088644,0.0040802,4206.25,0.0028161,-0.001673,4206.25,4.8297968,3.4912975,4206.25,-0.945386,-1.2985711
,4212.5,0.0533921,-0.0726274,4212.5,0.0343989,-0.0258933,4212.5,0.0018817,0.0046688,4212.5,0.0035209,0.0036404,4212.5,-3.006094,-4.0593557,4212.5,1.227268,-3.4231167
,4218.75,-0.0399514,-0.0555958,4218.75,0.0031746,0.0064381,4218.75,0.0076121,-0.0040912,4218.75,0.0090024,-0.0097924,4218.75,1.6975164,3.0414655,4218.75,-2.5022151,7.1104631
,4225,-0.023496,0.1424822,4225,-0.0527686,-0.0056366,4225,-0.0175101,-0.0005929,4225,-0.0146172,-0.0008636,4225,-2.5490971,-0.2810134,4225,9.1684523,-4.8531122
,4231.25,0.0729867,-0.0426557,4231.25,0.0397199,0.0399382,4231.25,0.0118391,0.0075393,4231.25,0.0054057,0.014149,4231.25,3.1168766,1.4561459,4231.25,-15.9311266,2.3353901
,4237.5,-0.0504649,-0.0368451,4237.5,-0.0644615,-0.0349393,4237.5,-0.0119979,-0.0030233,4237.5,-0.0014531,0.0057944,4237.5,-1.1794088,-6.1845789,4237.5,9.499239,-2.9996145
,4243.75,0.021322,0.0005272,4243.75,0.0919418,0.0128835,4243.75,0.0180017,-0.0035718,4243.75,0.0015302,-0.0220558,4243.75,-1.6786608,3.190824,4243.75,0.5731471,4.0842762
,4250,-0.0633671,-0.004501,4250,-0.0208232,-0.0254945,4250,-0.0070545,-0.002889,4250,0.005828,0.0055732,4250,4.4677486,2.1391857,4250,-0.523051,-4.162303
,4256.25,0.1053508,0.0385721,4256.25,-0.049486,0.0062919,4256.25,-0.0138612,0.0031235,4256.25,-0.0142488,0.0103189,4256.25,-6.3228397,-3.2705202,4256.25,-3.9477296,0.5239626
,4262.5,-0.050995,-0.0649753,4262.5,0.0726132,0.0401155,4262.5,0.0261849,0.0024765,4262.5,0.0273288,-0.0077497,4262.5,5.7253933,-0.9930664,4262.5,4.4645977,2.6086869
,4268.75,-0.0342624,0.072286,4268.75,-0.0731449,-0.0291813,4268.75,-0.0243361,0.0034492,4268.75,-0.0271975,0.0111093,4268.75,-1.2860788,3.9755731,4268.75,-3.473536,-4.3518982
,4275,0.0129602,-0.0526139,4275,0.0010875,0.000035,4275,0.0073756,-0.0084117,4275,0.0059579,-0.0171195,4275,-2.2309408,0.1720222,4275,2.0863347,2.9255583
,4281.25,0.0478219,0.0393514,4281.25,0.0685304,-0.0269856,4281.25,0.006518,0.0016039,4281.25,0.0159412,0.0122934,4281.25,4.6466312,-3.0555618,4281.25,2.4885027,3.0578499
,4287.5,-0.0338262,-0.0258724,4287.5,-0.034678,0.0496117,4287.5,-0.0019582,0.0013018,4287.5,-0.0276035,-0.0150427,4287.5,-5.0642071,2.0931237,4287.5,-3.5470116,-2.2317584
,4293.75,-0.0148373,-0.0080439,4293.75,0.0331625,0.0050471,4293.75,0.0020258,0.0050618,4293.75,0.0177567,0.0246557,4293.75,1.420591,3.4801888,4293.75,1.6229056,-5.4136071
,4300,0.0386161,0.0447995,4300,-0.0779075,-0.0660478,4300,-0.0082978,-0.0104215,4300,-0.0118839,-0.0303666,4300,1.6027141,-6.7881136,4300,1.1902627,6.9237008
,4306.25,-0.0186867,-0.0685236,4306.25,0.0088615,0.0587526,4306.25,-0.0041138,0.0106753,4306.25,0.0031676,0.0291001,4306.25,-3.5388167,1.6882476,4306.25,-4.802053,0.6968615
,4312.5,-0.0341253,0.0327919,4312.5,0.0600147,-0.048353,4312.5,0.0125724,-0.0129114,4312.5,0.0111372,-0.0097275,4312.5,1.8725337,2.1969585,4312.5,2.4500303,-5.3107967
,4318.75,0.0912582,0.0416112,4318.75,-0.0560455,0.0259786,4318.75,-0.0104088,0.0136792,4318.75,0.0030771,0.0078092,4318.75,0.3447449,-3.7031169,4318.75,-1.3442963,2.3154509
,4325,-0.0696056,-0.0319799,4325,0.0508155,0.0197258,4325,0.0113103,-0.0057405,4325,-0.0094119,-0.0336435,4325,0.5646439,2.5251291,4325,4.2697558,2.3888137
,4331.25,-0.0468731,-0.0743183,4331.25,-0.0187803,-0.0103995,4331.25,-0.0069009,0.0013942,4331.25,-0.0082554,0.0256928,4331.25,-0.8964245,1.7721126,4331.25,-4.2233067,-3.9367337
,4337.5,0.1206903,0.1080929,4337.5,0.0090071,-0.0375493,4337.5,0.001869,-0.0056231,4337.5,0.0191475,0.0014086,4337.5,0.2565169,0.9900678,4337.5,2.5421581,-0.4691408
,4343.75,-0.0361482,-0.0345201,4343.75,-0.0040493,0.0403124,4343.75,0.0014498,0.0035297,4343.75,-0.0292505,0.006579,4343.75,4.3791947,-7.7245717,4343.75,-2.3296292,3.3391993
,4350,-0.0637747,0.015708,4350,-0.0126282,0.0200438,4350,-0.0012397,0.0105444,4350,0.0564843,-0.040896,4350,-9.2398329,5.5631843,4350,4.1363807,-1.1550864
,4356.25,0.0237796,0.0049576,4356.25,0.0109859,-0.0564848,4356.25,0.0022356,-0.0240276,4356.25,-0.074186,0.0308273,4356.25,7.7892609,1.9959121,4356.25,-2.8245356,-2.5487928
,4362.5,0.0467263,-0.0819357,4362.5,-0.0345014,0.0057329,4362.5,-0.0119446,0.0192048,4362.5,0.0398286,-0.0003922,4362.5,-0.2412879,-5.1223984,4362.5,-0.8703585,4.0188718
,4368.75,-0.0878342,0.1249509,4368.75,0.0348636,0.0858383,4368.75,0.0156509,0.0039285,4368.75,0.0239656,0.024844,4368.75,-6.8033085,3.0734971,4368.75,1.5756102,-1.8049413
,4375,0.1065981,-0.1159788,4375,-0.0595011,-0.1560833,4375,-0.0193623,-0.0204976,4375,-0.0880289,-0.0252137,4375,8.0177784,-3.8813126,4375,-3.333051,-0.9350447
,4381.25,-0.0784119,0.0612381,4381.25,0.1043691,0.1104753,4381.25,0.024018,0.0110969,4381.25,0.0956978,-0.0223921,4381.25,-4.6548653,8.557662,4381.25,2.8583093,4.0276127
,4387.5,-0.0589287,0.0330202,4387.5,-0.0504386,0.0199119,4387.5,-0.0129747,0.0099558,4387.5,-0.0137108,0.0355234,4387.5,1.4773493,-8.4171495,4387.5,-0.3415024,-5.6832232
,4393.75,0.2194638,-0.1015288,4393.75,-0.0424114,-0.0253079,4393.75,0.0034526,-0.0128746,4393.75,-0.0341739,-0.0117459,4393.75,-4.4295397,4.7009244,4393.75,-0.081201,4.3732023
,4400,-0.1692301,0.0769,4400,0.049333,-0.065968,4400,-0.0068995,-0.0045465,4400,-0.0030731,-0.0026024,4400,5.798655,-2.1216595,4400,3.5865791,-1.7259672
,4406.25,0.0501662,-0.0197575,4406.25,0.0419211,0.0603588,4406.25,0.0102875,0.0105713,4406.25,0.021458,-0.0041997,4406.25,-2.4997551,0.6293373,4406.25,-4.544208,-0.0129674
,4412.5,0.0136145,-0.0018234,4412.5,-0.0964378,0.020101,4412.5,-0.0099005,0.0016117,4412.5,-0.0021808,0.0070818,4412.5,-1.6255708,-2.2253227,4412.5,3.8464785,0.475947
,4418.75,-0.0820756,0.0105788,4418.75,0.0390364,-0.0560911,4418.75,0.004023,-0.0075959,4418.75,0.0033395,0.0037135,4418.75,2.8773341,1.7459838,4418.75,-6.0564671,1.7930461
,4425,-0.0101679,-0.0260428,4425,0.0714318,0.0213674,4425,0.0076182,-0.0054499,4425,-0.0389383,-0.023531,4425,3.4514887,4.871984,4425,3.5310442,-5.9562831
,4431.25,0.1352839,-0.0277504,4431.25,-0.0906122,0.0378221,4431.25,-0.0068278,0.0170932,4431.25,0.0460368,0.0184945,4431.25,-6.1157966,-7.625,4431.25,-0.3611419,4.8389621
,4437.5,-0.0385906,0.1047172,4437.5,0.0628624,-0.026998,4437.5,0.003912,-0.0090951,4437.5,-0.0154134,-0.0063137,4437.5,1.0183012,2.6686711,4437.5,4.0328946,-0.096708
,4443.75,-0.0760594,-0.0782776,4443.75,-0.0566797,0.0118276,4443.75,-0.0064111,0.0014934,4443.75,-0.0030048,0.0146601,4443.75,0.7834802,2.6544449,4443.75,-7.2695994,-0.5690908
,4450,0.0172005,-0.0052706,4450,0.0233907,-0.0543974,4450,-0.0005972,-0.0024394,4450,0.0140271,-0.0052428,4450,1.5884495,-3.2080922,4450,4.9634271,-1.1154732
,4456.25,0.0497336,0.0228286,4456.25,-0.0450549,0.0154824,4456.25,0.0000354,0.0035117,4456.25,-0.0065421,0.000615,4456.25,-1.0872804,-0.3522438,4456.25,-1.4723521,0.1518429
,4462.5,-0.0286201,-0.0181803,4462.5,0.0314369,0.0554441,4462.5,0.0130463,-0.0049659,4462.5,0.006866,-0.0224536,4462.5,-2.9871466,3.7168295,4462.5,1.1285677,1.6879556
,4468.75,0.0406929,0.0400686,4468.75,0.024291,-0.0163123,4468.75,-0.0248372,0.0133046,4468.75,-0.0278822,0.0357086,4468.75,3.7531695,-4.2819848,4468.75,-3.0851316,-2.6695979
,4475,-0.0288203,-0.057339,4475,-0.0130502,-0.0386963,4475,0.0232168,-0.0096804,4475,0.0309616,-0.0070548,4475,-2.7515147,4.8781695,4475,4.5805316,3.7065396
,4481.25,0.0200833,0.1286625,4481.25,-0.0310593,0.0248283,4481.25,-0.0098811,-0.0073383,4481.25,-0.0051144,-0.028334,4481.25,2.9373109,-4.8188677,4481.25,0.5135306,-3.3914018
,4487.5,-0.0445781,-0.0995827,4487.5,0.0750475,-0.0008913,4487.5,0.0031365,0.0090262,4487.5,-0.0159676,0.0301959,4487.5,-1.3100595,3.2380643,4487.5,-5.9946623,-0.4196529
,4493.75,-0.0276619,0.0124025,4493.75,-0.0567427,0.0127265,4493.75,-0.0072493,-0.0063035,4493.75,-0.0086889,-0.0147113,4493.75,1.3940833,-4.3149848,4493.75,2.7925012,5.7732916
,4500,0.099138,-0.0460132,4500,0.0347454,-0.0665806,4500,0.0133188,0.0072319,4500,0.0455313,0.0078009,4500,-2.0223229,3.6497142,4500,0.0381857,-5.5391045
,4506.25,-0.1022807,0.0642007,4506.25,-0.0684862,0.0908111,4506.25,-0.0131379,-0.0030018,4506.25,-0.0437539,-0.0093467,4506.25,1.3193452,-1.3473731,4506.25,-0.1355208,-0.1964659
,4512.5,0.0523309,-0.0520715,4512.5,0.1087695,-0.094441,4512.5,0.0091633,-0.0089354,4512.5,0.0083621,0.0102143,4512.5,0.1712713,1.3851242,4512.5,-0.1471844,5.4025679
,4518.75,0.044091,0.0661772,4518.75,-0.1037112,0.141994,4518.75,-0.0054875,0.0189969,4518.75,0.0071844,-0.0066626,4518.75,1.6386523,1.255635,4518.75,1.2051328,-7.2465506
,4525,-0.0626635,-0.0684518,4525,0.0320464,-0.1441569,4525,0.0031794,-0.0087913,4525,0.0066502,-0.0079648,4525,-6.8424921,-2.8776023,4525,-2.4668689,4.4311357
,4531.25,0.0318353,0.0694002,4531.25,0.0336057,0.0818298,4531.25,-0.0048826,-0.003951,4531.25,-0.0155134,0.0156306,4531.25,6.1897054,1.7044683,4531.25,2.8849666,-1.1478266
,4537.5,-0.048525,-0.1070453,4537.5,-0.0403948,-0.0206176,4537.5,0.0162735,0.0029556,4537.5,0.0178005,-0.027634,4537.5,-1.9496516,-1.7814837,4537.5,-2.61959,3.0143623
,4543.75,0.0255295,0.083869,4543.75,0.0136295,-0.0001019,4543.75,-0.0203039,-0.0018184,4543.75,-0.0084519,0.0216018,4543.75,-3.3455849,2.7110217,4543.75,-1.3865148,-4.7047429
,4550,-0.0112172,0.0310499,4550,0.0392231,-0.0248484,4550,0.0045283,0.0018066,4550,-0.0124857,0.0140297,4550,5.3649035,-3.0175903,4550,6.6056509,1.4036833
,4556.25,0.024035,-0.0902179,4556.25,-0.0801443,0.000102,4556.25,0.0064002,-0.0107686,4556.25,0.0206047,-0.0253178,4556.25,-2.0967109,-0.0762255,4556.25,-3.3128235,0.3457135
,4562.5,0.0390052,0.0483698,4562.5,0.0251421,0.0423812,4562.5,-0.0069861,0.0115208,4562.5,-0.0061097,0.0145276,4562.5,0.5529638,4.071857,4562.5,-0.927764,2.0957029
,4568.75,-0.0669626,0.0036643,4568.75,0.0398664,0.0085428,4568.75,0.0005272,-0.0005552,4568.75,-0.0163895,-0.0137026,4568.75,-2.7055132,-4.5462003,4568.75,-1.5375794,-3.9364796
,4575,0.0075044,-0.0159426,4575,-0.0272169,-0.0633197,4575,0.011309,0.004988,4575,0.0123339,0.0142228,4575,5.1929145,2.7807825,4575,1.4565363,4.1124406
,4581.25,0.0199603,-0.048911,4581.25,0.0158816,0.0041843,4581.25,-0.0112263,-0.0001405,4581.25,0.0227888,0.0086516,4581.25,-1.7580484,-2.6990097,4581.25,1.1815978,-9.1790867
,4587.5,-0.0238184,0.0840884,4587.5,-0.0183673,0.0660944,4587.5,-0.0119842,0.0000044,4587.5,-0.0145641,-0.0075513,4587.5,-1.8618081,0.6654011,4587.5,-0.571497,13.8257418
,4593.75,0.0690165,0.0209485,4593.75,-0.0442098,-0.0307676,4593.75,0.0182125,-0.0321168,4593.75,-0.029464,-0.0222321,4593.75,0.0001863,1.2154695,4593.75,-1.8243095,-9.7147141
,4600,-0.098307,-0.0479204,4600,0.0891676,-0.0330631,4600,0.011313,0.0401883,4600,0.0385557,0.0041066,4600,0.1092798,1.406678,4600,3.8801217,1.5314351
,4606.25,0.0343536,0.0191454,4606.25,-0.0224706,0.0433401,4606.25,-0.0047296,-0.0121543,4606.25,-0.0374028,0.0187188,4606.25,1.9662267,-1.1433985,4606.25,-4.2312574,2.3919644
,4612.5,0.122485,-0.0463807,4612.5,-0.0311997,-0.020915,4612.5,-0.01961,0.0060435,4612.5,0.0398659,0.00593,4612.5,-0.852482,0.1816241,4612.5,4.1698642,1.4514388
,4618.75,-0.2289507,0.0851477,4618.75,0.018254,-0.0140827,4618.75,0.008049,-0.0231123,4618.75,-0.0134983,-0.0262832,4618.75,-3.6734316,-3.7488072,4618.75,-3.8180926,-2.27894
,4625,0.0529348,-0.0846092,4625,0.0054075,0.0390521,4625,0.0046507,0.0295288,4625,-0.0135242,0.0192296,4625,7.0132236,6.8485565,4625,3.2778752,-1.7559226
,4631.25,0.1733656,-0.0022755,4631.25,-0.0193387,-0.0054363,4631.25,-0.0119144,-0.0062032,4631.25,0.0058786,-0.0052723,4631.25,-5.9823632,-5.4079609,4631.25,1.7992831,2.8310413
,4637.5,-0.1556818,-0.0215826,4637.5,0.0130472,-0.0319352,4637.5,0.016548,-0.0152984,4637.5,0.0116029,-0.009845,4637.5,0.7046103,4.8594151,4637.5,-7.5748878,1.5648079
,4643.75,0.0581906,0.1417164,4643.75,0.0007227,0.008939,4643.75,-0.0199187,0.0066038,4643.75,-0.0253029,0.0270237,4643.75,3.6810138,-4.9144645,4643.75,5.3490534,-6.0346813
,4650,0.0257057,-0.1599324,4650,0.0124769,0.0024393,4650,0.0256036,-0.0020182,4650,0.0265315,-0.0234473,4650,-2.1448741,1.0953808,4650,-0.8219474,2.473871
,4656.25,-0.0627608,0.0952462,4656.25,-0.0051937,0.0266153,4656.25,-0.0228479,0.0048535,4656.25,-0.0203428,0.0116615,4656.25,-0.6888346,1.8212034,4656.25,0.121203,3.1536739
,4662.5,0.0377401,-0.0011395,4662.5,-0.0277345,-0.0368891,4662.5,0.0100255,0.0030498,4662.5,0.0132928,-0.0071678,4662.5,0.0274201,-1.9647577,4662.5,-0.3947222,-5.6885753
,4668.75,0.025379,-0.1015681,4668.75,0.0143993,0.0265304,4668.75,0.0009725,-0.0084833,4668.75,-0.0005237,-0.0025765,4668.75,3.9179192,-1.6167761,4668.75,-0.5110805,4.2663989
,4675,-0.08054,0.0843358,4675,0.0112852,0.00426,4675,-0.0020942,0.0101808,4675,-0.0060423,0.0085074,4675,-5.2899413,4.6884875,4675,5.0360041,2.0183363
,4681.25,0.0522525,0.0468638,4681.25,-0.0235667,-0.0332162,4681.25,0.0025992,-0.0128703,4681.25,0.0067944,-0.0161213,4681.25,4.2734389,-2.2430542,4681.25,-9.446496,-4.3333068
,4687.5,0.0128645,-0.0995255,4687.5,0.0305739,0.035371,4687.5,0.0023582,0.0064569,4687.5,-0.0020681,0.0184852,4687.5,-3.2165477,-1.0753634,4687.5,3.3835261,2.5650635
,4693.75,-0.0579865,0.0672124,4693.75,-0.0447943,-0.010669,4693.75,-0.0077923,0.0023435,4693.75,-0.0023807,-0.0105825,4693.75,0.0419353,4.531755,4693.75,5.501091,-5.7140632
,4700,0.0749871,-0.0102431,4700,0.0801463,-0.027758,4700,-0.0008148,-0.0119093,4700,-0.0157356,0.0124362,4700,0.1338885,-2.1007605,4700,-7.6921124,0.7386146
,4706.25,-0.0081167,-0.0513154,4706.25,-0.0519246,0.0378272,4706.25,0.0005605,0.0193323,4706.25,0.0258325,-0.0054858,4706.25,0.8152133,-2.7363462,4706.25,4.9973688,9.2960396
,4712.5,-0.078056,0.039559,4712.5,-0.0081044,-0.0037279,4712.5,0.0141845,-0.0212232,4712.5,-0.0161537,-0.0124904,4712.5,-1.8417249,-2.7646308,4712.5,-1.3404142,-6.4230914
,4718.75,0.0681998,0.0659359,4718.75,-0.0038739,-0.0473695,4718.75,-0.0081841,0.0248111,4718.75,0.0235735,0.0093653,4718.75,3.2563894,4.8087196,4718.75,2.5305476,1.326993
,4725,-0.023118,-0.1435531,4725,0.0194506,0.0817957,4725,-0.008582,-0.0145811,4725,-0.0269588,-0.0009912,4725,-2.1847501,4.8159447,4725,-7.7420216,2.4151704
,4731.25,-0.0219764,0.12438,4731.25,0.002877,-0.0749406,4731.25,0.0053773,-0.0054807,4731.25,0.0038272,0.0112259,4731.25,0.2809821,-9.818819,4731.25,9.2799034,-2.1498206
,4737.5,0.0402065,-0.0741937,4737.5,-0.0341642,-0.0023055,4737.5,0.0011782,-0.0040239,4737.5,0.015032,-0.0170205,4737.5,2.6556256,1.8226625,4737.5,-5.8074479,-1.0002273
,4743.75,-0.0262739,0.0594146,4743.75,0.0396492,0.0147817,4743.75,-0.0031375,0.0171269,4743.75,-0.0137405,0.0102955,4743.75,-1.4601473,3.5658259,4743.75,1.7797579,-2.7320993
,4750,0.0383603,-0.0685808,4750,-0.0072877,0.056525,4750,0.0066105,0.0036845,4750,0.0015206,-0.0042053,4750,-1.7997956,1.2857789,4750,-1.5929965,1.7754444
,4756.25,-0.053486,0.0566971,4756.25,-0.0378412,-0.0704328,4756.25,0.0033312,-0.0226539,4756.25,0.0141174,-0.0087584,4756.25,-1.1571956,-4.4550266,4756.25,3.0296042,1.24485
,4762.5,0.0695219,-0.0459543,4762.5,0.0664557,0.0481981,4762.5,-0.0215895,0.0129188,4762.5,-0.0156717,0.0148295,4762.5,3.1670485,6.2955542,4762.5,-2.7079177,2.5862019
,4768.75,-0.0135142,0.0488229,4768.75,-0.017333,-0.0194077,4768.75,0.0178167,0.0164528,4768.75,0.0106257,0.0002612,4768.75,2.2978756,-3.085187,4768.75,3.9632587,-3.4946537
,4775,-0.0469433,-0.0224545,4775,-0.02758,0.0198681,4775,0.0016963,-0.0284832,4775,-0.0174392,-0.0165087,4775,-6.402308,-4.5355349,4775,-5.6109457,0.3763659
,4781.25,-0.0472786,-0.0022622,4781.25,0.007024,-0.0033007,4781.25,-0.0250891,0.0347709,4781.25,0.0142373,0.0352259,4781.25,3.6203964,5.0665298,4781.25,4.3684735,3.8712521
,4787.5,0.0751095,-0.0242243,4787.5,0.0037012,-0.0221736,4787.5,0.0011526,-0.0288749,4787.5,-0.027644,-0.0229483,4787.5,3.5759196,-3.4716084,4787.5,-1.1036259,-6.0608988
,4793.75,-0.0240138,0.0163503,4793.75,0.0413211,-0.0350393,4793.75,0.0678624,0.096285,4793.75,0.0873761,0.0819487,4793.75,-7.2643929,5.6076307,4793.75,-1.7690172,2.9062324
,4800,0.0332657,0.0582504,4800,-0.1151967,0.0456836,4800,-0.0806753,-0.2262163,4800,-0.1260519,-0.1960787,4800,-3.07513,-7.9417562,4800,4.5080533,0.9975501
,4806.25,-0.0182781,-0.0601526,4806.25,0.0849499,0.0250379,4806.25,0.0493833,0.1466505,4806.25,0.0925402,0.0975175,4806.25,13.4427052,5.8798676,4806.25,-5.9522667,-3.1825407
,4812.5,-0.0113296,0.0303361,4812.5,0.0088032,-0.0564626,4812.5,0.0006747,0.0057041,4812.5,-0.0186146,0.039485,4812.5,-7.3833079,-3.5541768,4812.5,5.1333413,4.046207
,4818.75,-0.0000254,-0.0410966,4818.75,-0.0468342,0.0701458,4818.75,-0.032986,-0.0097865,4818.75,-0.0089898,-0.0366455,4818.75,-0.5731673,3.327579,4818.75,-4.8494577,-1.1657541
,4825,0.0707314,-0.0105773,4825,0.0618286,-0.1025339,4825,0.0166853,-0.0183884,4825,-0.0082801,0.0203735,4825,5.0526085,-4.3042531,4825,1.2851158,-2.9051595
,4831.25,-0.0229558,0.0567617,4831.25,-0.0790717,0.1541266,4831.25,0.0058801,0.0210206,4831.25,0.0276631,-0.0292742,4831.25,-11.3531189,8.1562824,4831.25,1.7491868,2.8252547
,4837.5,-0.112704,-0.0092409,4837.5,0.0279547,-0.1912831,4837.5,-0.0197127,-0.018798,4837.5,-0.0290094,0.0584551,4837.5,7.5063682,-7.647543,4837.5,3.4960909,-2.942065
,4843.75,0.0754274,-0.0386697,4843.75,0.0676692,0.1339855,4843.75,0.0126361,0.0174031,4843.75,-0.0101905,-0.0491735,4843.75,-0.7250042,-1.0800869,4843.75,-8.2265625,3.8537726
,4850,0.0033202,-0.0408108,4850,-0.1002667,-0.0305725,4850,0.0042699,-0.0058883,4850,0.0399176,0.0090763,4850,0.3749653,8.228425,4850,4.3322406,-0.8412346
,4856.25,0.0067906,0.0913763,4856.25,0.071226,-0.0299699,4856.25,-0.0101144,-0.0080399,4856.25,-0.0329702,0.0113695,4856.25,2.327035,-6.7720542,4856.25,5.2780337,-6.0031276
,4862.5,-0.0171388,0.0243414,4862.5,-0.0198778,0.0498752,4862.5,0.009588,0.0103275,4862.5,0.0179439,-0.0170173,4862.5,-3.2332351,3.2100289,4862.5,-7.4951921,10.4044352
